website,date,year,month,device,channel_group,active_users,new_users,sessions,sessions_per_user,screen_page_views,engaged_sessions,user_engagement_duration,average_session_duration,engagement_rate,new_users_ratio
WEB_04,01/08/2024,2024,8,mobile,Direct,880,842,1116,1.268181818,30,636,143280,566.1654877,0.569892473,0.956818182
WEB_04,01/08/2024,2024,8,desktop,Direct,792,700,1348,1.702020202,152,804,500026,294.5077019,0.596439169,0.883838384
WEB_04,01/08/2024,2024,8,tablet,Organic Search,414,372,516,1.246376812,8,400,245693,266.8221928,0.775193798,0.898550725
WEB_04,01/08/2024,2024,8,mobile,Organic Social,222,212,262,1.18018018,6,130,26208,341.8438205,0.496183206,0.954954955
WEB_04,01/08/2024,2024,8,desktop,Organic Social,136,112,290,2.132352941,98,186,39902,719.5976165,0.64137931,0.823529412
WEB_04,01/08/2024,2024,8,desktop,Referral,78,60,110,1.41025641,24,88,47678,346.082699,0.8,0.769230769
WEB_04,01/08/2024,2024,8,tablet,Direct,26,24,32,1.230769231,0,20,5170,386.715532,0.625,0.923076923
WEB_04,01/08/2024,2024,8,mobile,Referral,18,18,18,1,0,8,2880,301.5456762,0.444444444,1
WEB_04,01/08/2024,2024,8,desktop,Unassigned,12,12,12,1,2,6,3398,389.5018983,0.5,1
WEB_04,01/08/2024,2024,8,mobile,Unassigned,8,8,8,1,0,4,1094,314.5543681,0.5,1
WEB_04,01/08/2024,2024,8,tablet,Organic Social,6,2,10,1.666666667,0,4,1397,317.8911916,0.4,0.333333333
WEB_04,01/08/2024,2024,8,tablet,Referral,4,4,4,1,0,2,346,403.7350753,0.5,1
WEB_04,01/08/2024,2024,8,tablet,Unassigned,2,2,2,1,0,1,979,324.7549054,0.5,1
WEB_04,01/09/2024,2024,9,mobile,Organic Search,7776,7278,9246,1.18904321,230,6100,2495621,409.2329328,0.659744754,0.93595679
WEB_04,01/09/2024,2024,9,desktop,Organic Search,3748,3112,5378,1.434898613,542,4172,2487024,374.455764,0.775753068,0.830309498
WEB_04,01/09/2024,2024,9,mobile,Direct,934,880,1180,1.263383298,36,478,133560,290.8980578,0.405084746,0.942184154
WEB_04,01/09/2024,2024,9,desktop,Direct,686,572,1370,1.997084548,144,844,563328,259.4023299,0.616058394,0.833819242
WEB_04,01/09/2024,2024,9,tablet,Organic Search,380,340,496,1.305263158,4,352,209506,287.7226067,0.709677419,0.894736842
WEB_04,01/09/2024,2024,9,mobile,Organic Social,328,312,378,1.152439024,8,178,50040,254.7779154,0.470899471,0.951219512
WEB_04,01/09/2024,2024,9,desktop,Organic Social,128,112,186,1.453125,54,156,32746,1161.893884,0.838709677,0.875
WEB_04,01/09/2024,2024,9,desktop,Referral,48,36,68,1.416666667,2,62,24322,341.7790167,0.911764706,0.75
WEB_04,01/09/2024,2024,9,tablet,Direct,30,26,36,1.2,0,10,504,373.1744764,0.277777778,0.866666667
WEB_04,01/09/2024,2024,9,desktop,Unassigned,28,28,28,1,6,14,4176,335.9675872,0.5,1
WEB_04,01/09/2024,2024,9,mobile,Referral,18,18,18,1,0,14,5472,557.1683638,0.777777778,1
WEB_04,01/09/2024,2024,9,mobile,Unassigned,12,12,14,1.166666667,0,7,2520,351.2629225,0.5,1
WEB_04,01/09/2024,2024,9,tablet,Organic Social,6,6,6,1,0,2,2822,273.2725417,0.333333333,1
WEB_04,01/10/2024,2024,10,mobile,Organic Search,7982,7524,9634,1.206965673,222,4926,2497277,475.351312,0.511314096,0.942620897
WEB_04,01/10/2024,2024,10,desktop,Organic Search,4172,3546,6046,1.449185043,500,4204,2804530,311.9618859,0.695335759,0.849952061
WEB_04,01/10/2024,2024,10,desktop,Direct,1192,1076,1936,1.624161074,50,994,606802,426.525739,0.513429752,0.902684564
WEB_04,01/10/2024,2024,10,mobile,Direct,714,684,900,1.260504202,22,260,140818,333.9454814,0.288888889,0.957983193
WEB_04,01/10/2024,2024,10,tablet,Organic Search,360,320,442,1.227777778,4,276,203976,356.3013199,0.624434389,0.888888889
WEB_04,01/10/2024,2024,10,mobile,Organic Social,238,228,270,1.134453782,4,84,18806,251.5873005,0.311111111,0.957983193
WEB_04,01/10/2024,2024,10,desktop,Organic Social,94,78,272,2.893617021,164,170,69566,254.93568,0.625,0.829787234
WEB_04,01/10/2024,2024,10,desktop,Referral,82,68,120,1.463414634,2,76,55166,266.3856955,0.633333333,0.829268293
WEB_04,01/10/2024,2024,10,tablet,Direct,36,32,46,1.277777778,0,10,4435,252.600937,0.217391304,0.888888889
WEB_04,01/10/2024,2024,10,desktop,Unassigned,24,24,26,1.083333333,4,13,3485,345.2346452,0.5,1
WEB_04,01/10/2024,2024,10,mobile,Referral,16,14,20,1.25,0,8,2333,426.1338599,0.4,0.875
WEB_04,01/10/2024,2024,10,mobile,Unassigned,6,6,6,1,0,3,58,294.1911615,0.5,1
WEB_04,01/11/2024,2024,11,mobile,Organic Search,6124,5766,7398,1.208033965,142,5530,2050718,348.6446597,0.747499324,0.941541476
WEB_04,01/11/2024,2024,11,desktop,Organic Search,3806,3160,5632,1.479768786,552,4420,2669414,337.2499423,0.784801136,0.830267998
WEB_04,01/11/2024,2024,11,desktop,Direct,1570,1484,2186,1.392356688,26,1136,547344,463.1989084,0.519670631,0.94522293
WEB_04,01/11/2024,2024,11,mobile,Direct,436,408,658,1.509174312,10,446,134150,373.8120109,0.67781155,0.935779817
WEB_04,01/11/2024,2024,11,tablet,Organic Search,292,258,374,1.280821918,18,326,199094,256.4937497,0.871657754,0.883561644
WEB_04,01/11/2024,2024,11,mobile,Organic Social,204,178,252,1.235294118,2,182,21672,313.1008306,0.722222222,0.87254902
WEB_04,01/11/2024,2024,11,desktop,Organic Social,128,114,236,1.84375,80,176,40522,276.7558661,0.745762712,0.890625
WEB_04,01/11/2024,2024,11,desktop,Referral,102,72,134,1.31372549,4,100,37757,373.1137621,0.746268657,0.705882353
WEB_04,01/11/2024,2024,11,desktop,Unassigned,28,28,34,1.214285714,0,17,6278,309.894308,0.5,1
WEB_04,01/11/2024,2024,11,tablet,Direct,22,20,38,1.727272727,0,16,7747,255.024635,0.421052632,0.909090909
WEB_04,01/11/2024,2024,11,mobile,Referral,16,14,20,1.25,2,12,11750,586.193827,0.6,0.875
WEB_04,01/11/2024,2024,11,tablet,Referral,4,4,4,1,0,2,792,263.072416,0.5,1
WEB_04,01/11/2024,2024,11,mobile,Unassigned,2,2,2,1,0,1,101,339.3962054,0.5,1
WEB_04,01/11/2024,2024,11,tablet,Unassigned,2,2,2,1,0,1,432,382.8184079,0.5,1
WEB_04,01/12/2024,2024,12,mobile,Organic Search,7657,7242,9415,1.229593836,102,5685,2691019,292.9509872,0.603823686,0.945801228
WEB_04,01/12/2024,2024,12,desktop,Organic Search,4750,3794,7106,1.496,490,5216,4518859,385.6351526,0.734027582,0.798736842
WEB_04,01/12/2024,2024,12,desktop,Direct,1340,1193,1986,1.482089552,28,1057,700443,425.0181719,0.532225579,0.890298507
WEB_04,01/12/2024,2024,12,mobile,Direct,1057,1000,1425,1.348155156,18,830,176827,450.6619896,0.58245614,0.946073794
WEB_04,01/12/2024,2024,12,mobile,Organic Social,660,643,690,1.045454545,0,245,41642,276.8117728,0.355072464,0.974242424
WEB_04,01/12/2024,2024,12,tablet,Organic Search,337,272,554,1.643916914,6,394,348785,378.4763228,0.711191336,0.807121662
WEB_04,01/12/2024,2024,12,desktop,Referral,160,122,194,1.2125,4,136,100083,325.2103497,0.701030928,0.7625
WEB_04,01/12/2024,2024,12,desktop,Organic Social,146,122,211,1.445205479,2,170,69658,545.6612903,0.805687204,0.835616438
WEB_04,01/12/2024,2024,12,tablet,Direct,58,54,92,1.586206897,0,34,13543,432.9721081,0.369565217,0.931034483
WEB_04,01/12/2024,2024,12,desktop,Unassigned,31,31,31,1,0,15,2299,476.310302,0.483870968,1
WEB_04,01/12/2024,2024,12,mobile,Referral,20,20,20,1,0,17,12285,511.5894675,0.85,1
WEB_04,01/12/2024,2024,12,mobile,Unassigned,14,3,14,1,0,7,1013,254.875844,0.5,0.214285714
WEB_04,01/12/2024,2024,12,tablet,Organic Social,7,7,7,1,0,3,821,254.331667,0.428571429,1
WEB_05,01/01/2024,2024,1,mobile,Organic Search,23380,22490,28130,1.203165098,498,16736,13718837,334.6835162,0.594952009,0.961933276
WEB_05,01/01/2024,2024,1,desktop,Organic Search,9828,8396,12910,1.313593814,336,7870,6248304,381.3539878,0.609604957,0.854293854
WEB_05,01/01/2024,2024,1,mobile,Direct,1142,1098,1372,1.201401051,52,400,317549,288.5003551,0.29154519,0.961471103
WEB_05,01/01/2024,2024,1,tablet,Organic Search,546,484,660,1.208791209,2,368,332453,411.3565499,0.557575758,0.886446886
WEB_05,01/01/2024,2024,1,desktop,Direct,512,474,606,1.18359375,12,246,135475,335.9526416,0.405940594,0.92578125
WEB_05,01/01/2024,2024,1,mobile,Organic Social,246,244,268,1.089430894,4,36,14011,400.5439145,0.134328358,0.991869919
WEB_05,01/01/2024,2024,1,desktop,Unassigned,174,174,6,0.034482759,5220,3,657,289.2321101,0.5,1
WEB_05,01/01/2024,2024,1,desktop,Referral,108,80,122,1.12962963,4,74,51955,386.205835,0.606557377,0.740740741
WEB_05,01/01/2024,2024,1,desktop,Organic Social,62,50,100,1.612903226,0,36,34229,258.6144135,0.36,0.806451613
WEB_05,01/01/2024,2024,1,mobile,Unassigned,44,44,46,1.045454545,0,23,34906,297.3425956,0.5,1
WEB_05,01/01/2024,2024,1,mobile,Referral,36,30,38,1.055555556,4,16,2722,672.2580595,0.421052632,0.833333333
WEB_05,01/01/2024,2024,1,tablet,Direct,30,28,36,1.2,0,16,6739,255.5912692,0.444444444,0.933333333
WEB_05,01/01/2024,2024,1,tablet,Organic Social,4,4,4,1,0,2,432,362.9548925,0.5,1
WEB_05,01/01/2024,2024,1,tablet,Referral,4,4,8,2,0,2,29,388.9841775,0.25,1
WEB_05,01/02/2024,2024,2,mobile,Organic Search,18946,18074,23256,1.227488652,694,14870,11893349,344.7491243,0.639404885,0.953974454
WEB_05,01/02/2024,2024,2,desktop,Organic Search,8804,7436,11912,1.353021354,230,7348,5080579,403.854048,0.616856951,0.844616084
WEB_05,01/02/2024,2024,2,mobile,Direct,1420,1330,1588,1.118309859,38,350,250402,296.9733527,0.220403023,0.936619718
WEB_05,01/02/2024,2024,2,desktop,Direct,796,756,948,1.190954774,6,278,154022,365.695049,0.293248945,0.949748744
WEB_05,01/02/2024,2024,2,tablet,Organic Search,412,380,462,1.121359223,4,300,286517,356.2809406,0.649350649,0.922330097
WEB_05,01/02/2024,2024,2,mobile,Organic Social,206,206,214,1.038834951,2,34,14472,497.1836025,0.158878505,1
WEB_05,01/02/2024,2024,2,desktop,Referral,106,80,142,1.339622642,38,98,65707,272.4052761,0.690140845,0.754716981
WEB_05,01/02/2024,2024,2,mobile,Referral,58,46,64,1.103448276,0,46,50976,350.6667643,0.71875,0.793103448
WEB_05,01/02/2024,2024,2,desktop,Organic Social,42,40,68,1.619047619,0,18,12355,308.0527172,0.264705882,0.952380952
WEB_05,01/02/2024,2024,2,mobile,Unassigned,30,30,32,1.066666667,0,16,2923,253.8202708,0.5,1
WEB_05,01/02/2024,2024,2,desktop,Unassigned,16,16,16,1,0,8,3989,307.7041467,0.5,1
WEB_05,01/02/2024,2024,2,tablet,Direct,12,10,16,1.333333333,0,8,29,432.2806125,0.5,0.833333333
WEB_05,01/02/2024,2024,2,tablet,Unassigned,4,4,4,1,0,2,2174,421.116645,0.5,1
WEB_05,01/03/2024,2024,3,mobile,Organic Search,19974,18936,24218,1.212476219,638,15710,12405542,347.4457653,0.648691056,0.948032442
WEB_05,01/03/2024,2024,3,desktop,Organic Search,9096,7616,12214,1.342788039,372,7292,5842483,436.7671112,0.597019813,0.837291117
WEB_05,01/03/2024,2024,3,mobile,Direct,1022,998,1202,1.176125245,42,212,141970,356.7116213,0.176372712,0.976516634
WEB_05,01/03/2024,2024,3,desktop,Direct,458,410,566,1.23580786,20,194,117202,302.5273253,0.342756184,0.895196507
WEB_05,01/03/2024,2024,3,tablet,Organic Search,448,414,542,1.209821429,14,326,380318,290.636257,0.601476015,0.924107143
WEB_05,01/03/2024,2024,3,desktop,Unassigned,168,154,24,0.142857143,4620,4,5931,335.0768743,0.166666667,0.916666667
WEB_05,01/03/2024,2024,3,mobile,Organic Social,168,168,178,1.05952381,6,36,16085,947.4140383,0.202247191,1
WEB_05,01/03/2024,2024,3,desktop,Referral,102,68,130,1.274509804,4,100,65419,373.3806421,0.769230769,0.666666667
WEB_05,01/03/2024,2024,3,mobile,Referral,40,38,48,1.2,0,24,37382,369.8183458,0.5,0.95
WEB_05,01/03/2024,2024,3,desktop,Organic Social,32,26,48,1.5,2,24,13133,432.7079508,0.5,0.8125
WEB_05,01/03/2024,2024,3,mobile,Unassigned,28,28,30,1.071428571,0,15,29045,257.1305004,0.5,1
WEB_05,01/03/2024,2024,3,tablet,Direct,20,18,24,1.2,2,10,5069,254.875663,0.416666667,0.9
WEB_05,01/03/2024,2024,3,tablet,Referral,6,6,6,1,0,6,3874,529.499094,1,1
WEB_05,01/03/2024,2024,3,tablet,Organic Social,2,2,2,1,0,2,216,343.2176958,1,1
WEB_05,01/04/2024,2024,4,mobile,Organic Search,20186,19096,24506,1.21400971,616,15378,12725971,418.9798306,0.627519791,0.94600218
WEB_05,01/04/2024,2024,4,desktop,Organic Search,9600,8062,12960,1.35,324,7856,5895922,500.1144808,0.60617284,0.839791667
WEB_05,01/04/2024,2024,4,mobile,Direct,964,940,1148,1.190871369,44,252,232027,284.4936176,0.219512195,0.975103734
WEB_05,01/04/2024,2024,4,desktop,Direct,664,620,918,1.38253012,70,364,266659,396.128116,0.396514161,0.93373494
WEB_05,01/04/2024,2024,4,tablet,Organic Search,472,432,594,1.258474576,6,338,370973,342.6677039,0.569023569,0.915254237
WEB_05,01/04/2024,2024,4,mobile,Referral,136,124,150,1.102941176,2,82,76003,409.8076973,0.546666667,0.911764706
WEB_05,01/04/2024,2024,4,desktop,Referral,114,78,142,1.245614035,4,104,139651,260.3342858,0.732394366,0.684210526
WEB_05,01/04/2024,2024,4,mobile,Organic Social,82,82,88,1.073170732,0,18,4709,254.4103267,0.204545455,1
WEB_05,01/04/2024,2024,4,desktop,Unassigned,56,56,56,1,0,28,4968,446.0821884,0.5,1
WEB_05,01/04/2024,2024,4,mobile,Unassigned,26,26,28,1.076923077,2,14,7474,408.5261147,0.5,1
WEB_05,01/04/2024,2024,4,tablet,Direct,14,12,28,2,0,10,21830,459.0966383,0.357142857,0.857142857
WEB_05,01/04/2024,2024,4,desktop,Organic Social,6,6,6,1,0,2,3283,255.000271,0.333333333,1
WEB_05,01/04/2024,2024,4,tablet,Organic Social,6,6,6,1,0,3,648,355.8183645,0.5,1
WEB_05,01/04/2024,2024,4,tablet,Referral,2,2,2,1,0,1,216,390.6942824,0.5,1
WEB_05,01/04/2024,2024,4,tablet,Unassigned,2,2,2,1,0,1,14,427.581057,0.5,1
WEB_05,01/05/2024,2024,5,mobile,Organic Search,22944,21680,27254,1.187848675,580,16248,12713674,383.516093,0.59616937,0.944909344
WEB_05,01/05/2024,2024,5,desktop,Organic Search,9920,8316,13148,1.325403226,300,7822,5849597,460.2947333,0.594919379,0.838306452
WEB_05,01/05/2024,2024,5,mobile,Direct,1132,1124,1328,1.173144876,30,310,201571,420.6100993,0.233433735,0.992932862
WEB_05,01/05/2024,2024,5,mobile,Referral,766,760,788,1.028720627,1396,744,51206,283.5102545,0.944162437,0.992167102
WEB_05,01/05/2024,2024,5,desktop,Direct,614,532,832,1.35504886,178,240,206078,350.1067086,0.288461538,0.866449511
WEB_05,01/05/2024,2024,5,tablet,Organic Search,514,464,614,1.194552529,4,374,383803,679.787169,0.609120521,0.902723735
WEB_05,01/05/2024,2024,5,desktop,Unassigned,362,338,52,0.143646409,10140,26,13000,376.4742408,0.5,0.933701657
WEB_05,01/05/2024,2024,5,desktop,Referral,266,242,308,1.157894737,358,252,62165,359.7056265,0.818181818,0.909774436
WEB_05,01/05/2024,2024,5,mobile,Organic Social,244,242,266,1.090163934,4,20,12960,862.2070428,0.07518797,0.991803279
WEB_05,01/05/2024,2024,5,desktop,Organic Social,42,36,46,1.095238095,0,28,10296,256.8453967,0.608695652,0.857142857
WEB_05,01/05/2024,2024,5,mobile,Unassigned,26,26,32,1.230769231,0,16,19656,293.031599,0.5,1
WEB_05,01/05/2024,2024,5,tablet,Direct,24,24,28,1.166666667,0,10,6005,293.3571611,0.357142857,1
WEB_05,01/05/2024,2024,5,tablet,Referral,12,12,12,1,12,10,418,284.8333333,0.833333333,1
WEB_05,01/05/2024,2024,5,tablet,Organic Social,2,2,2,1,0,2,216,346.4111148,1,1
WEB_05,01/05/2024,2024,5,tablet,Unassigned,1,1,2,2,0,1,108,396.7522415,0.5,1
WEB_05,01/06/2024,2024,6,mobile,Organic Search,20844,19570,26234,1.258587603,648,14546,11518862,383.1370124,0.554471297,0.938879294
WEB_05,01/06/2024,2024,6,desktop,Organic Search,7238,6084,9864,1.362807405,298,5754,4850568,333.5997863,0.583333333,0.840563692
WEB_05,01/06/2024,2024,6,mobile,Direct,1054,1040,1200,1.138519924,44,240,130550,490.8203535,0.2,0.986717268
WEB_05,01/06/2024,2024,6,tablet,Organic Search,488,446,642,1.31557377,4,364,347458,360.7317814,0.566978193,0.913934426
WEB_05,01/06/2024,2024,6,desktop,Direct,454,438,510,1.123348018,2,246,194875,317.2120744,0.482352941,0.964757709
WEB_05,01/06/2024,2024,6,mobile,Organic Social,382,382,390,1.020942408,8,42,25531,286.858707,0.107692308,1
WEB_05,01/06/2024,2024,6,mobile,Referral,66,56,76,1.151515152,0,40,32342,369.6587589,0.526315789,0.848484848
WEB_05,01/06/2024,2024,6,desktop,Referral,64,50,70,1.09375,2,44,26338,1271.646253,0.628571429,0.78125
WEB_05,01/06/2024,2024,6,desktop,Organic Social,32,30,38,1.1875,0,24,18792,780.9731712,0.631578947,0.9375
WEB_05,01/06/2024,2024,6,mobile,Unassigned,28,28,32,1.142857143,0,16,13954,265.2040132,0.5,1
WEB_05,01/06/2024,2024,6,tablet,Direct,22,22,30,1.363636364,0,4,2376,360.0856726,0.133333333,1
WEB_05,01/06/2024,2024,6,desktop,Unassigned,10,10,10,1,0,5,4190,254.740436,0.5,1
WEB_05,01/06/2024,2024,6,desktop,Organic Video,2,2,2,1,0,1,216,254.905742,0.5,1
WEB_05,01/06/2024,2024,6,tablet,Referral,2,2,2,1,0,2,1051,345.8583727,1,1
WEB_05,01/06/2024,2024,6,tablet,Unassigned,1,1,2,2,0,1,108,416.6308417,0.5,1
WEB_05,01/07/2024,2024,7,mobile,Organic Search,20088,19144,24278,1.208582238,520,12106,9223128,413.3981145,0.498640745,0.95300677
WEB_05,01/07/2024,2024,7,desktop,Organic Search,6134,5302,7652,1.247473101,128,4570,3549528,301.6941359,0.597229482,0.864362569
WEB_05,01/07/2024,2024,7,mobile,Direct,900,888,1072,1.191111111,20,194,153518,486.7766388,0.180970149,0.986666667
WEB_05,01/07/2024,2024,7,desktop,Unassigned,468,408,12,0.025641026,14700,6,1863,281.7832905,0.5,0.871794872
WEB_05,01/07/2024,2024,7,desktop,Direct,456,432,554,1.214912281,4,292,202594,335.0382288,0.527075812,0.947368421
WEB_05,01/07/2024,2024,7,tablet,Organic Search,412,396,526,1.276699029,6,248,229997,380.0891129,0.47148289,0.961165049
WEB_05,01/07/2024,2024,7,mobile,Organic Social,226,222,236,1.044247788,0,48,15408,515.5313167,0.203389831,0.982300885
WEB_05,01/07/2024,2024,7,desktop,Referral,88,68,98,1.113636364,0,62,41659,645.097566,0.632653061,0.772727273
WEB_05,01/07/2024,2024,7,desktop,Organic Social,46,42,48,1.043478261,0,34,7560,306.7963083,0.708333333,0.913043478
WEB_05,01/07/2024,2024,7,mobile,Referral,44,38,50,1.136363636,0,28,15869,415.4751949,0.56,0.863636364
WEB_05,01/07/2024,2024,7,tablet,Direct,16,16,18,1.125,0,6,3715,328.6903419,0.333333333,1
WEB_05,01/07/2024,2024,7,mobile,Unassigned,12,12,12,1,0,6,2477,277.8995446,0.5,1
WEB_05,01/07/2024,2024,7,tablet,Referral,2,2,2,1,0,1,216,338.906073,0.5,1
WEB_05,01/07/2024,2024,7,desktop,Organic Video,1,1,2,2,0,1,108,265.6478253,0.5,1
WEB_05,01/08/2024,2024,8,mobile,Organic Search,16452,15616,20468,1.24410406,406,10042,7734744,268.677865,0.490619504,0.949185509
WEB_05,01/08/2024,2024,8,desktop,Organic Search,5396,4596,6926,1.283543365,92,4122,3425731,254.8464135,0.595148715,0.851742031
WEB_05,01/08/2024,2024,8,mobile,Direct,806,794,940,1.166253102,38,186,127181,261.0441425,0.19787234,0.985111663
WEB_05,01/08/2024,2024,8,desktop,Direct,448,422,502,1.120535714,4,262,178445,308.465619,0.521912351,0.941964286
WEB_05,01/08/2024,2024,8,tablet,Organic Search,286,254,348,1.216783217,0,216,200664,345.6104462,0.620689655,0.888111888
WEB_05,01/08/2024,2024,8,mobile,Organic Social,178,176,190,1.06741573,4,42,2779,412.6332674,0.221052632,0.988764045
WEB_05,01/08/2024,2024,8,desktop,Referral,68,48,86,1.264705882,0,66,64066,379.9738855,0.76744186,0.705882353
WEB_05,01/08/2024,2024,8,desktop,Organic Social,32,28,50,1.5625,0,20,1814,306.0900074,0.4,0.875
WEB_05,01/08/2024,2024,8,mobile,Referral,28,26,38,1.357142857,0,26,30341,530.0411489,0.684210526,0.928571429
WEB_05,01/08/2024,2024,8,tablet,Direct,10,10,10,1,2,4,461,332.6524608,0.4,1
WEB_05,01/08/2024,2024,8,desktop,Unassigned,8,8,8,1,0,4,691,320.1831434,0.5,1
WEB_05,01/08/2024,2024,8,mobile,Unassigned,8,8,8,1,0,4,245,599.2320803,0.5,1
WEB_05,01/08/2024,2024,8,tablet,Organic Social,4,4,4,1,0,2,432,473.7148821,0.5,1
WEB_05,01/08/2024,2024,8,tablet,Referral,2,2,2,1,0,2,302,347.8865962,1,1
WEB_05,01/09/2024,2024,9,mobile,Organic Search,16528,15548,19690,1.191311713,386,9858,7366752,668.7345153,0.500660234,0.94070668
WEB_05,01/09/2024,2024,9,desktop,Organic Search,5924,4974,7722,1.303511141,88,4646,3539045,441.8919658,0.601657602,0.839635381
WEB_05,01/09/2024,2024,9,mobile,Direct,722,712,856,1.185595568,20,144,93830,337.4950195,0.168224299,0.986149584
WEB_05,01/09/2024,2024,9,desktop,Direct,328,306,428,1.304878049,4,138,47506,1384.875331,0.322429907,0.932926829
WEB_05,01/09/2024,2024,9,tablet,Organic Search,298,266,360,1.208053691,2,174,151690,302.6127495,0.483333333,0.89261745
WEB_05,01/09/2024,2024,9,mobile,Organic Social,128,128,140,1.09375,4,24,17856,270.1573007,0.171428571,1
WEB_05,01/09/2024,2024,9,desktop,Referral,72,60,76,1.055555556,2,62,43301,255.184861,0.815789474,0.833333333
WEB_05,01/09/2024,2024,9,desktop,Organic Social,42,38,46,1.095238095,2,30,17093,7809.532358,0.652173913,0.904761905
WEB_05,01/09/2024,2024,9,mobile,Referral,28,24,28,1,0,24,17093,347.7891342,0.857142857,0.857142857
WEB_05,01/09/2024,2024,9,mobile,Unassigned,14,14,14,1,0,7,5472,381.6494509,0.5,1
WEB_05,01/09/2024,2024,9,desktop,Unassigned,10,10,10,1,0,5,432,362.1611211,0.5,1
WEB_05,01/09/2024,2024,9,tablet,Direct,10,10,10,1,0,2,1080,414.9039488,0.2,1
WEB_05,01/09/2024,2024,9,tablet,Organic Social,6,6,6,1,0,3,648,512.8329593,0.5,1
WEB_05,01/09/2024,2024,9,tablet,Referral,2,2,2,1,0,2,706,332.264606,1,1
WEB_05,01/10/2024,2024,10,mobile,Organic Search,17088,16156,21010,1.22951779,540,10556,8386618,299.1476131,0.502427416,0.945458801
WEB_05,01/10/2024,2024,10,desktop,Organic Search,6958,5890,9048,1.300373671,128,5454,4181962,408.9424669,0.602785146,0.846507617
WEB_05,01/10/2024,2024,10,mobile,Direct,822,812,986,1.199513382,28,184,138240,609.4479273,0.186612576,0.98783455
WEB_05,01/10/2024,2024,10,desktop,Direct,338,312,460,1.360946746,8,170,58291,298.8619861,0.369565217,0.923076923
WEB_05,01/10/2024,2024,10,tablet,Organic Search,328,310,382,1.164634146,10,208,216806,291.9762713,0.544502618,0.945121951
WEB_05,01/10/2024,2024,10,mobile,Organic Social,124,124,138,1.112903226,0,28,12557,376.201145,0.202898551,1
WEB_05,01/10/2024,2024,10,desktop,Referral,82,50,104,1.268292683,44,68,41587,375.4140193,0.653846154,0.609756098
WEB_05,01/10/2024,2024,10,desktop,Organic Social,30,26,32,1.066666667,0,14,2318,277.2714717,0.4375,0.866666667
